rain,voyageID,hail,date,windDirection,seaIce,thunder,snow,longitude,gusts,windSpeed,fog,locationID,latitude
1,4,0,1774-03-04 13:00,180,0,0,0,-21.5833,0,6.69999981,0,21,-1.41667
0,4,0,1774-03-05 12:00,138,0,0,0,-22.07,0,6.69999981,0,22,-2.09
0,4,0,1774-03-06 12:00,500,0,0,0,-22.55,0,-1,0,23,-2.76667
0,4,0,1774-03-07 14:00,68,0,0,0,-23.0333,0,2.5999999,0,24,-4.05
0,4,0,1774-03-08 14:00,113,0,0,0,-23.8167,0,2.5999999,0,25,-5.95
0,4,0,1774-03-10 14:00,113,0,0,0,-24.55,0,9.30000019,0,26,-7.78333
0,4,0,1774-03-11 14:00,132,0,0,0,-25.2167,0,6.69999981,0,27,-9.65
0,4,0,1774-03-12 14:00,132,0,0,0,-25.95,0,6.69999981,0,28,-11.2
0,4,0,1774-04-02 15:00,203,0,0,0,-38.6,0,12.3000002,0,29,-35.5333
0,4,0,1774-04-03 15:00,225,0,0,0,-38.2833,0,9.30000019,0,30,-35.7
0,4,0,1774-04-08 15:00,87,0,0,0,-42.65,0,2.5999999,0,31,-35.2167
1,4,0,1774-04-09 15:00,0,0,0,0,-46.6167,0,0,0,32,-35.2167
1,4,0,1774-04-10 15:00,68,0,1,0,-48.3333,0,6.69999981,0,33,-35.35
0,4,0,1774-04-11 15:00,315,0,0,0,-48.3,0,9.30000019,0,34,-35.25
0,4,0,1774-04-04 15:00,0,0,0,0,-39.15,0,0,0,35,-36.4667
0,4,0,1774-04-05 15:00,293,0,0,0,-39.8167,0,9.30000019,0,36,-36.4667
0,4,0,1774-03-25 14:00,90,0,0,0,-34.7833,0,9.30000019,0,37,-30.15
0,4,0,1774-03-26 14:00,293,0,0,0,-35.1167,0,12.3000002,0,38,-31.45
0,4,0,1774-03-27 14:00,228,0,0,0,-34.4,0,12.3000002,0,39,-32.0833
0,4,0,1774-03-28 14:00,180,0,0,0,-34.65,0,4.5999999,0,40,-32.2667
0,4,0,1774-03-29 14:00,3,0,0,0,-36.1833,0,6.69999981,0,41,-33.1667
0,4,0,1774-03-30 14:00,45,0,0,0,-37.4667,0,6.69999981,0,42,-33.85
0,4,0,1774-03-31 15:00,23,0,0,0,-39.6833,0,9.30000019,0,43,-34.8667
0,4,0,1774-04-01 15:00,228,0,0,0,-39.2167,0,12.3000002,0,44,-35.0667
0,4,0,1774-04-12 15:00,158,0,0,0,-49.2,0,2.5999999,0,45,-35.55
0,4,0,1774-04-13 12:00,318,0,0,0,-49.48,0,6.69999981,0,46,-35.4833
0,4,0,1774-04-14 15:00,248,0,0,0,-49.7667,0,6.69999981,0,47,-35.6667
0,4,0,1774-04-15 15:00,225,0,0,0,-50.0167,0,6.69999981,0,48,-35.4
0,4,0,1774-04-16 15:00,357,0,0,0,-52.45,0,2.9000001,0,49,-35.1667
0,5,0,1774-10-20 16:00,203,0,0,0,-53.3167,0,9.30000019,0,50,-35.9
0,5,0,1774-10-21 16:00,225,0,0,0,-53.25,0,13.1000004,0,51,-37.5
0,5,0,1774-10-22 16:00,293,0,0,0,-54.5,0,6.69999981,0,52,-39.85
0,5,0,1774-10-23 16:00,315,0,0,0,-56.0667,0,9.30000019,0,53,-41.85
0,5,0,1774-10-24 16:00,270,0,0,0,-55.45,0,-1,0,54,-43.3333
0,5,0,1774-10-25 16:00,225,0,0,0,-54.8833,0,9.30000019,0,55,-44.1
0,5,0,1774-10-26 16:00,248,0,0,0,-54.6,0,9.30000019,0,56,-44.5167
1,5,1,1774-10-27 16:00,267,0,0,0,-53.8833,0,6.69999981,0,57,-45.2333
0,5,0,1774-10-28 16:00,222,0,0,0,-54.55,0,12.3000002,0,58,-44.9333
0,5,0,1774-10-29 16:00,315,0,0,0,-55.05,0,12.3000002,0,59,-44.9
0,5,0,1774-10-30 16:00,248,0,0,0,-56.4333,0,6.69999981,0,60,-45.6667
0,5,0,1774-10-31 16:00,312,0,0,0,-58.2167,0,-1,1,61,-46.7
0,5,0,1774-11-01 16:00,0,0,0,0,-60.7833,0,0,1,62,-48.5667
0,5,0,1774-11-02 16:00,312,0,0,0,-61.5667,0,6.69999981,0,63,-50.6
0,6,0,1774-12-18 16:00,180,0,0,0,-56.7167,0,6.69999981,0,64,-49.4333
0,6,0,1774-12-19 16:00,203,0,0,0,-56.8833,0,6.69999981,0,65,-46.6833
0,6,0,1774-12-20 16:00,228,0,0,0,-56.2167,0,6.69999981,0,66,-44.7
0,6,0,1774-12-21 16:00,225,0,0,0,-55.7833,0,6.69999981,0,67,-41.75
0,6,0,1774-12-22 16:00,225,0,0,0,-53.95,0,9.30000019,0,68,-39.2167
0,6,0,1774-12-23 16:00,267,0,0,0,-53.2,0,9.30000019,0,69,-36.9833
0,6,0,1774-12-24 16:00,203,0,0,0,-54.5833,0,6.69999981,0,70,-36.6167
0,6,0,1774-12-25 16:00,318,0,0,0,-55.2333,0,9.30000019,0,71,-36.4333
0,6,0,1774-12-26 16:00,68,0,0,0,-54.2833,0,6.69999981,1,72,-35.5333
1,6,0,1774-12-27 16:00,248,0,1,0,-54.2833,0,-1,0,73,-35.5333
0,7,0,1790-07-03 17:00,113,0,0,0,-77.4167,0,12.3000002,0,74,-15.1833
1,7,0,1790-07-04 17:00,113,0,0,0,-76.5833,0,12.3000002,1,75,-14.8333
1,7,0,1790-07-05 17:00,135,0,0,0,-75.65,0,4.5999999,1,76,-14.3167
1,7,0,1790-07-06 17:00,135,0,0,0,-74.4667,0,2.5999999,1,77,-13.4833
1,7,0,1790-07-07 17:00,135,0,0,0,-75.7,0,6.69999981,1,78,-12.7
1,7,0,1790-07-08 17:00,135,0,0,0,-76.85,0,9.30000019,1,79,-12.05
0,8,0,1790-03-03 17:00,203,0,0,0,-74.0,0,0,0,80,-34.25
0,8,0,1774-02-01 13:00,23,0,0,0,-11.5333,0,12.3000002,0,81,42.4167
1,8,0,1774-02-02 13:00,23,0,0,0,-13.7833,0,12.3000002,0,82,40.1167
0,8,0,1774-02-03 13:00,48,0,0,0,-15.5667,0,12.3000002,0,83,37.05
0,8,0,1774-02-04 13:00,48,0,0,0,-16.5167,0,9.30000019,0,84,35.6333
0,8,0,1774-02-05 13:00,132,0,0,0,-17.7333,0,6.69999981,0,85,34.2167
0,8,0,1774-02-06 13:00,135,0,0,0,-18.5833,0,12.3000002,0,86,32.7667
0,8,0,1774-02-07 13:00,135,0,0,0,-18.8,0,9.30000019,0,87,30.1667
0,8,0,1774-02-08 13:00,90,0,0,0,-17.7333,0,12.3000002,0,88,28.5
0,8,0,1774-02-09 13:00,180,0,0,0,-18.0833,0,4.5999999,0,89,26.5
0,8,0,1774-02-10 13:00,113,0,0,0,-18.6,0,-1,0,90,24.0333
0,8,0,1774-02-11 13:00,87,0,0,0,-19.1,0,6.69999981,0,91,20.0
0,9,0,1776-12-07 15:00,135,0,0,0,-46.7,0,6.69999981,0,92,-26.9833
0,9,0,1776-12-08 15:00,87,0,0,0,-46.8333,0,4.5999999,0,93,-27.25
0,9,0,1776-12-09 15:00,68,0,0,0,-46.3,0,6.69999981,0,94,-27.8333
1,9,0,1776-12-10 15:00,45,0,0,0,-46.0833,0,12.3000002,0,95,-28.1333
0,9,0,1774-02-12 13:00,45,0,0,0,-19.4333,0,6.69999981,0,96,19.5333
0,9,0,1774-02-13 13:00,23,0,0,0,-19.7667,0,6.69999981,0,97,17.3667
0,9,0,1774-02-14 13:00,23,0,0,0,-19.85,0,6.69999981,0,98,15.7833
0,9,0,1774-02-15 13:00,23,0,0,0,-21.0,0,4.5999999,0,99,15.1833
0,9,0,1774-02-16 13:00,87,0,0,0,-20.0667,0,6.69999981,0,100,12.9667
0,9,0,1774-02-17 13:00,48,0,0,0,-20.1667,0,6.69999981,0,101,10.9667
0,9,0,1774-02-18 13:00,42,0,0,0,-20.25,0,6.69999981,0,102,8.53333
0,9,0,1774-02-19 13:00,23,0,0,0,-20.4167,0,6.69999981,0,103,6.91667
0,9,0,1774-02-20 13:00,132,0,0,0,-20.5,0,2.5999999,0,104,6.46667
0,9,0,1774-02-21 13:00,23,0,0,0,-20.5833,0,2.9000001,0,105,5.75
0,9,0,1774-02-22 13:00,357,0,0,0,-20.55,0,2.5999999,0,106,4.73333
0,9,0,1774-02-23 13:00,0,0,0,0,-20.6833,0,0,0,107,4.51667
0,9,0,1774-04-06 15:00,203,0,0,0,-41.75,0,9.30000019,0,108,-35.6333
0,9,0,1774-04-07 15:00,138,0,0,0,-43.3,0,9.30000019,0,109,-35.6667
0,9,0,1774-12-29 16:00,158,0,0,0,-54.8,0,9.30000019,0,110,-35.3667
0,9,0,1776-11-12 16:00,180,0,0,0,-53.3833,0,9.30000019,0,111,-35.65
0,9,0,1776-11-13 12:00,360,0,0,0,-51.68,0,6.69999981,0,112,-34.7167
0,9,0,1776-11-14 15:00,158,0,0,0,-49.9667,0,6.69999981,0,113,-35.1
0,9,0,1776-11-15 15:00,273,0,0,0,-48.65,0,6.69999981,0,114,-33.9833
0,9,0,1776-11-16 15:00,318,0,0,0,-47.0333,0,6.69999981,0,115,-33.6167
0,10,0,1790-05-04 17:00,180,0,0,0,-72.2733,0,2.9000001,0,116,-26.8167
1,10,0,1790-05-05 17:00,158,0,0,0,-71.9733,0,9.30000019,0,117,-25.9
0,10,0,1790-05-06 17:00,500,0,0,0,-71.7733,0,9.30000019,0,118,-24.8
0,10,0,1790-05-07 17:00,500,0,0,0,-71.6733,0,12.3000002,0,119,-23.1667
1,10,1,1790-04-15 16:00,293,0,1,0,-53.8333,0,15.3999996,0,120,-42.6
1,10,1,1790-04-16 16:00,203,0,1,0,-54.7667,0,-1,0,121,-43.0
1,10,1,1790-04-17 16:00,203,0,1,0,-54.7,0,-1,0,122,-41.9833
1,10,1,1790-04-18 16:00,315,0,1,0,-54.45,0,-1,0,123,-41.7167
1,10,1,1790-04-19 16:00,270,0,1,0,-55.4667,0,-1,0,124,-42.6167
1,10,0,1790-04-20 16:00,248,0,0,0,-55.9,0,15.3999996,0,125,-43.9833
1,10,0,1790-04-21 16:00,135,0,0,0,-55.6167,0,15.3999996,0,126,-44.8167
1,10,0,1790-04-22 16:00,203,0,0,0,-57.65,0,12.3000002,0,127,-40.8333
1,10,0,1790-04-23 16:00,158,0,0,0,-58.3,0,19,0,128,-43.8
1,10,0,1790-04-24 16:00,203,0,0,0,-60.1833,0,19,0,129,-43.4667
1,10,0,1790-04-25 16:00,293,0,0,0,-61.2667,0,15.3999996,0,130,-42.2333
0,10,0,1790-04-26 16:00,225,0,0,0,-63.15,0,-1,0,131,-43.3667
0,10,0,1790-04-27 16:00,225,0,0,0,-65.7333,0,2.5999999,0,132,-43.95
0,10,0,1790-04-28 16:00,270,0,0,0,-61.65,0,15.3999996,0,133,-43.6
1,10,0,1790-04-29 16:00,158,0,0,0,-62.4833,0,15.3999996,0,134,-44.5
0,10,1,1790-04-30 16:00,338,0,0,0,-61.8167,0,13.8999996,0,135,-44.0833
0,10,0,1790-05-01 16:00,270,0,0,0,-61.9167,0,4.5999999,0,136,-44.5333
0,10,0,1790-05-02 16:00,225,0,0,0,-62.25,0,4.5999999,1,137,-45.15
0,10,0,1790-05-03 16:00,315,0,0,0,-61.8,0,12.3000002,1,138,-45.15
0,10,0,1790-05-04 16:00,315,0,0,0,-62.7833,0,9.30000019,0,139,-47.1833
0,10,0,1790-05-05 16:00,203,0,0,0,-63.6667,0,9.30000019,1,140,-48.6167
0,10,0,1790-05-06 16:00,225,0,0,0,-63.3,0,12.3000002,0,141,-49.5167
1,10,1,1790-05-07 16:00,180,0,0,0,-63.7333,0,15.3999996,0,142,-48.6667
0,10,0,1790-05-08 16:00,158,0,0,0,-63.3,0,1,0,143,-49.0333
0,10,0,1790-04-11 16:00,270,0,0,0,-54.75,0,15.3999996,0,144,-40.6333
1,10,1,1790-04-12 16:00,225,0,1,0,-55.1,0,15.3999996,0,145,-42.0
1,10,1,1790-04-13 16:00,225,0,1,0,-54.35,0,15.3999996,0,146,-42.5333
1,10,1,1790-04-14 16:00,248,0,1,0,-53.6,0,15.3999996,0,147,-42.6833
1,10,0,1790-06-10 18:00,135,0,0,0,-92.5667,0,-1,0,148,-48.0333
1,10,1,1790-06-11 18:00,203,0,1,0,-92.2167,0,12.3000002,0,149,-46.0333
0,10,0,1790-06-12 18:00,203,0,0,0,-91.55,0,12.3000002,1,150,-43.2167
1,10,0,1790-06-13 18:00,225,0,0,0,-90.3833,0,2.5999999,1,151,-39.85
0,10,0,1790-06-14 18:00,90,0,0,0,-89.5167,0,2.5999999,0,152,-38.0
0,10,0,1790-06-15 18:00,360,0,0,0,-89.3833,0,2.5999999,0,153,-37.2
0,10,0,1790-06-16 18:00,293,0,0,0,-89.4833,0,15.3999996,0,154,-36.6
1,10,0,1790-06-17 18:00,248,0,0,0,-89.4833,0,15.3999996,1,155,-36.7833
1,10,0,1790-06-18 18:00,248,0,0,0,-87.5667,0,6.69999981,1,156,-35.7
1,10,0,1790-06-19 18:00,135,0,0,0,-85.9667,0,2.5999999,0,157,-33.8833
0,10,0,1790-06-20 18:00,315,0,0,0,-84.9667,0,9.30000019,0,158,-33.1667
0,10,0,1790-06-21 18:00,225,0,0,0,-83.4,0,1,0,159,-32.1667
1,10,0,1790-03-13 13:00,113,0,1,0,-18.7,0,12.3000002,0,160,-0.5
1,10,0,1790-03-14 13:00,158,0,1,0,-19.35,0,12.3000002,0,161,-2.01667
0,10,0,1790-05-08 17:00,500,0,0,0,-71.5233,0,1,0,162,-22.2167
0,10,0,1790-05-09 17:00,203,0,0,0,-71.49,0,1,0,163,-21.7667
0,10,0,1790-05-10 17:00,135,0,0,0,-71.54,0,1,0,164,-21.75
0,10,0,1790-05-11 17:00,338,0,0,0,-70.64,0,2.9000001,0,165,-21.2333
1,10,0,1790-03-22 14:00,90,0,0,0,-26.6833,0,-1,0,166,-16.8333
1,10,0,1790-03-23 14:00,45,0,0,0,-27.7167,0,12.3000002,0,167,-18.9667
0,10,0,1790-03-24 14:00,90,0,0,0,-29.9667,0,-1,0,168,-20.2167
0,10,0,1790-03-25 14:00,45,0,0,0,-31.7167,0,12.3000002,0,169,-21.5333
0,10,0,1790-05-12 17:00,500,0,0,0,-71.6733,0,-1,0,170,-20.65
0,10,0,1790-05-13 17:00,500,0,0,0,-71.39,0,-1,1,171,-19.8833
0,10,0,1790-05-14 17:00,113,0,0,0,-70.69,0,-1,0,172,-18.7833
0,10,0,1790-05-19 17:00,45,0,0,0,-72.34,0,-1,0,173,-18.5
0,10,0,1790-05-20 17:00,45,0,0,0,-71.8567,0,-1,0,174,-18.4667
0,10,0,1790-02-18 12:00,180,0,0,0,-6.36667,0,4.5999999,0,175,36.5
0,10,0,1790-02-19 13:00,45,0,0,0,-7.61667,0,2.5999999,0,176,35.6333
0,10,0,1790-02-20 13:00,135,0,0,0,-8.48333,0,2.5999999,0,177,34.9167
0,10,0,1790-06-29 17:00,90,0,0,0,-77.4667,0,12.3000002,0,178,-22.1167
0,10,0,1790-06-30 17:00,90,0,0,0,-76.9,0,12.3000002,0,179,-20.05
0,10,0,1790-07-01 17:00,158,0,0,0,-77.1167,0,12.3000002,0,180,-19.1167
0,10,0,1790-07-02 17:00,113,0,0,0,-77.5,0,12.3000002,0,181,-17.6333
0,10,0,1790-02-21 13:00,135,0,0,0,-8.76667,0,6.69999981,0,182,34.6333
0,10,0,1790-02-22 13:00,45,0,0,0,-9.73333,0,6.69999981,0,183,33.6833
0,10,0,1790-02-23 13:00,45,0,0,0,-11.1667,0,6.69999981,0,184,32.5167
0,10,0,1790-02-24 13:00,45,0,0,0,-12.0833,0,-1,0,185,31.7
0,10,0,1790-02-25 13:00,45,0,0,0,-13.9,0,-1,0,186,30.1833
0,10,0,1790-02-26 13:00,45,0,0,0,-15.2,0,12.3000002,0,187,28.8167
0,10,0,1790-02-27 13:00,45,0,0,0,-17.3,0,12.3000002,0,188,27.15
0,10,0,1790-02-28 13:00,90,0,0,0,-18.6833,0,12.3000002,0,189,24.7333
0,10,0,1790-03-01 13:00,90,0,0,0,-19.7333,0,15.3999996,0,190,22.3333
0,10,0,1790-03-02 13:00,45,0,0,0,-20.4667,0,-1,0,191,19.9833
0,10,0,1790-03-03 13:00,45,0,0,0,-20.35,0,-1,0,192,17.5667
0,10,0,1790-03-04 13:00,360,0,0,0,-20.2333,0,2.5999999,0,193,15.2833
0,10,0,1790-03-05 13:00,23,0,0,0,-20.1667,0,2.5999999,0,194,13.1167
0,10,0,1790-03-06 13:00,23,0,0,0,-20.1333,0,12.3000002,0,195,10.8833
0,11,0,1791-03-12 19:00,360,0,0,0,-106.783,0,9.30000019,0,196,14.9333
0,11,0,1791-03-13 19:00,23,0,0,0,-107.817,0,9.30000019,0,197,15.3833
0,11,0,1791-03-14 19:00,23,0,0,0,-109.0,0,12.3000002,0,198,16.0167
0,11,0,1791-03-15 19:00,23,0,0,0,-109.55,0,9.30000019,0,199,16.7167
0,11,0,1791-03-16 19:00,90,0,0,0,-110.1,0,-1,0,200,17.45
1,11,0,1791-03-17 19:00,270,0,0,0,-112.05,0,12.3000002,0,201,17.5667
0,11,0,1791-03-18 19:00,23,0,0,0,-112.05,0,2.5999999,0,202,17.9167
0,11,0,1791-03-19 20:00,23,0,0,0,-112.85,0,2.5999999,0,203,18.3833
0,11,0,1791-03-20 20:00,45,0,0,0,-113.15,0,1,0,204,18.5333
1,11,0,1791-03-21 12:00,45,0,0,0,-113.15,0,1,0,205,19.26
1,11,0,1791-03-22 20:00,135,0,0,0,-113.15,0,9.30000019,0,206,19.9833
0,11,0,1791-03-23 20:00,135,0,0,0,-113.95,0,9.30000019,0,207,20.7167
0,11,0,1791-03-24 20:00,135,0,0,0,-115.167,0,12.3000002,0,208,21.45
0,11,0,1791-03-25 20:00,360,0,0,0,-114.85,0,12.3000002,0,209,22.0167
0,11,0,1791-03-26 19:00,357,0,0,0,-111.717,0,-1,0,210,21.6333
0,11,0,1791-03-02 19:00,360,0,0,0,-101.333,0,4.5999999,0,211,14.1
0,11,0,1791-03-27 19:00,357,0,0,0,-109.533,0,-1,0,212,21.5
0,11,0,1790-03-07 13:00,360,0,0,0,-19.6667,0,9.30000019,0,213,8.41667
0,11,0,1790-03-08 13:00,360,0,0,0,-19.25,0,6.69999981,0,214,6.33333
1,11,0,1790-03-09 13:00,360,0,1,0,-18.9,0,4.5999999,0,215,4.41667
1,11,0,1790-03-10 13:00,360,0,1,0,-18.6167,0,4.5999999,0,216,2.61667
1,11,0,1790-03-11 13:00,225,0,1,0,-18.45,0,-1,0,217,1.23333
1,11,0,1790-03-12 13:00,135,0,1,0,-18.2667,0,12.3000002,0,218,0.783333
0,11,0,1790-03-30 15:00,90,0,0,0,-41.2,0,2.5999999,0,219,-29.2167
0,11,0,1790-03-31 15:00,45,0,0,0,-42.4833,0,15.3999996,0,220,-30.6167
0,11,0,1790-04-01 15:00,270,0,0,0,-44.2333,0,12.3000002,0,221,-32.2667
0,11,0,1790-04-02 15:00,180,0,0,0,-43.6833,0,4.5999999,0,222,-33.1333
0,11,0,1790-04-03 15:00,180,0,0,0,-43.5,0,12.3000002,0,223,-33.4333
0,11,0,1790-04-04 15:00,135,0,0,0,-45.25,0,12.3000002,0,224,-33.9667
0,11,0,1790-04-05 15:00,90,0,0,0,-47.6167,0,12.3000002,0,225,-35.7167
0,11,0,1790-04-06 15:00,315,0,0,0,-50.75,0,-1,0,226,-37.25
0,11,0,1790-04-07 15:00,180,0,0,0,-52.15,0,4.5999999,0,227,-38.2833
0,11,0,1790-04-08 16:00,180,0,0,0,-52.8167,0,12.3000002,0,228,-38.4833
1,11,0,1790-04-09 16:00,180,0,0,0,-53.4667,0,2.5999999,0,229,-38.5667
0,11,0,1790-04-10 16:00,270,0,0,0,-53.6,0,12.3000002,0,230,-39.0667
0,11,0,1790-03-15 13:00,135,0,0,0,-20.35,0,12.3000002,0,231,-3.38333
1,11,0,1790-03-16 13:00,135,0,0,0,-21.5,0,12.3000002,0,232,-5.05
1,11,0,1790-03-17 13:00,135,0,0,0,-22.3,0,12.3000002,0,233,-6.73333
0,11,0,1790-03-18 14:00,135,0,0,0,-23.2667,0,-1,0,234,-8.98333
0,11,0,1790-03-19 14:00,90,0,0,0,-24.1,0,6.69999981,0,235,-11.0
0,11,0,1790-03-20 14:00,90,0,0,0,-25.0167,0,6.69999981,0,236,-13.0667
0,11,0,1790-03-21 14:00,90,0,0,0,-25.8333,0,9.30000019,0,237,-14.9
0,11,0,1790-03-26 14:00,225,0,0,0,-33.7667,0,-1,0,238,-23.5
0,11,0,1790-03-27 14:00,135,0,0,0,-35.0667,0,-1,0,239,-24.5
0,11,0,1790-03-28 14:00,135,0,0,0,-37.2,0,12.3000002,0,240,-25.65
0,11,0,1790-03-29 15:00,135,0,0,0,-39.2167,0,12.3000002,0,241,-27.2833
0,11,0,1790-06-22 17:00,135,0,0,0,-81.8167,0,1,0,242,-29.95
0,11,0,1790-06-23 17:00,90,0,0,0,-80.9,0,-1,0,243,-27.7167
0,11,0,1790-06-24 17:00,90,0,0,0,-80.0,0,4.9000001,0,244,-25.9333
0,11,0,1790-06-25 17:00,270,0,0,0,-79.7833,0,4.9000001,0,245,-25.0333
0,11,0,1790-06-26 17:00,293,0,0,0,-79.5,0,4.9000001,0,246,-24.7667
1,11,0,1790-06-27 17:00,315,0,0,0,-78.6,0,4.9000001,0,247,-23.8167
1,11,0,1790-06-28 17:00,90,0,0,0,-78.1833,0,12.3000002,0,248,-23.2833
0,12,0,1778-04-30 15:00,113,0,0,0,-41.7,0,9.30000019,0,249,-26.8833
0,13,0,1789-02-15 16:00,318,0,0,0,-63.8333,0,15.3999996,0,250,-50.0
0,13,0,1789-02-16 16:00,318,0,0,0,-60.6333,0,15.3999996,0,251,-48.65
0,13,0,1789-02-17 16:00,293,0,0,0,-58.2,0,15.3999996,0,252,-47.5833
0,13,0,1789-02-18 16:00,270,0,0,0,-55.9833,0,-1,0,253,-45.7667
0,13,0,1789-02-19 16:00,135,0,0,0,-55.2333,0,-1,0,254,-44.2
0,13,0,1789-02-20 16:00,135,0,0,0,-53.2167,0,12.6000004,0,255,-42.45
0,13,0,1789-02-21 16:00,113,0,0,0,-53.0667,0,-1,0,256,-41.6
1,13,0,1789-02-22 16:00,45,0,0,0,-52.7,0,-1,0,257,-41.9333
1,13,0,1789-02-23 15:00,315,0,1,0,-51.6,0,15.3999996,1,258,-42.0333
0,13,0,1788-12-17 16:00,90,0,0,0,-65.5,0,-1,1,259,-48.8
0,14,0,1792-01-01 16:00,315,0,0,0,-63.5667,0,9.30000019,0,260,-46.05
0,14,0,1792-01-02 16:00,158,0,0,0,-65.2667,0,2.5999999,0,261,-46.85
0,14,0,1791-02-26 19:00,248,0,0,0,-100.0,0,9.30000019,0,262,16.7833
0,14,0,1791-02-27 19:00,281,0,0,0,-100.2,0,9.30000019,0,263,15.7667
0,14,0,1791-02-28 19:00,281,0,0,0,-100.75,0,9.30000019,0,264,14.7667
0,14,0,1791-03-01 19:00,0,0,0,0,-100.983,0,0,0,265,14.1833
0,14,0,1791-03-03 12:00,360,0,0,0,-101.7,0,-1,0,266,13.97
0,14,0,1791-03-04 19:00,360,0,0,0,-102.067,0,9.30000019,0,267,13.8333
0,14,0,1791-03-05 12:00,360,0,0,0,-102.62,0,9.30000019,0,268,13.78
0,14,0,1791-03-06 12:00,360,0,0,0,-103.17,0,9.30000019,0,269,13.72
0,14,0,1791-03-07 19:00,360,0,0,0,-103.717,0,2.9000001,0,270,13.6667
0,14,0,1791-03-08 12:00,357,0,0,0,-104.0,0,9.30000019,0,271,14.03
0,14,0,1791-03-09 12:00,357,0,0,0,-104.28,0,9.30000019,0,272,14.39
0,14,0,1791-03-10 19:00,357,0,0,0,-104.567,0,9.30000019,0,273,14.75
1,14,0,1791-03-11 19:00,23,0,0,0,-105.483,0,9.30000019,0,274,14.8333
0,14,0,1791-03-28 19:00,357,0,0,0,-107.217,0,-1,0,275,21.4
0,14,0,1791-03-29 19:00,68,0,0,0,-105.833,0,9.30000019,0,276,21.2167
0,14,0,1791-03-30 19:00,315,0,0,0,-105.65,0,-1,0,277,21.4667
0,14,0,1791-04-13 19:00,360,0,0,0,-105.467,0,12.3000002,0,278,21.2167
0,14,0,1791-04-14 19:00,360,0,0,0,-105.733,0,4.5999999,0,279,18.95
0,14,0,1791-04-15 19:00,360,0,0,0,-104.9,0,4.5999999,0,280,18.4
0,14,0,1791-04-16 19:00,180,0,0,0,-104.433,0,4.5999999,0,281,18.4667
1,14,0,1791-01-07 18:00,293,0,0,0,-83.9833,0,9.30000019,0,282,6.25
1,14,0,1791-01-08 18:00,315,0,0,0,-84.9,0,12.3000002,0,283,5.95
0,14,0,1789-03-02 15:00,228,0,0,0,-38.75,0,-1,0,284,-32.9833
0,14,0,1789-03-03 15:00,225,0,0,0,-37.9833,0,-1,0,285,-32.4
0,14,0,1789-03-04 14:00,45,0,0,0,-34.3833,0,-1,0,286,-32.3167
0,14,0,1789-03-05 14:00,357,0,0,0,-32.4833,0,-1,0,287,-31.9333
0,14,0,1778-05-03 15:00,45,0,0,0,-41.1167,0,6.69999981,0,288,-30.6667
0,14,0,1778-05-04 15:00,42,0,0,0,-40.6833,0,4.5999999,0,289,-31.3333
0,14,0,1778-05-05 15:00,3,0,0,0,-39.3333,0,4.5999999,0,290,-31.2167
0,14,0,1778-05-06 15:00,293,0,0,0,-37.8667,0,4.5999999,0,291,-31.4833
0,14,0,1778-05-07 14:00,3,0,0,0,-36.8667,0,6.69999981,0,292,-31.8833
0,14,0,1778-05-08 14:00,357,0,0,0,-35.5,0,6.69999981,0,293,-32.0167
1,14,0,1778-05-09 14:00,312,0,0,0,-34.8833,0,4.5999999,0,294,-31.5333
