obsDate,Latitude,Longitude,voyageID,memoText,memoType,locationID
1786-02-03,39.5333,-42.4867,18997,Winds today du OSO; Winds blowing jolie frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309845
1786-02-04,40.2333,-41.47,18997,Winds today du OSO au O; Winds blowing variable. Weather notes: trs brumeux.,weatherReport,309846
1786-02-05,40.9833,-40.57,18997,Winds today du SO; Winds blowing fraicheur.,weatherReport,309847
1786-02-06,42.5667,-37.9867,18997,Winds today du S au SSE; Winds blowing variable.,weatherReport,309848
1786-02-07,43.5,-35.0367,18997,Winds today du SSO au S 1/4 SE; Winds blowing bon frais. Weather notes: brumeux et pluvieux.,weatherReport,309849
1786-02-08,44.3833,-33.97,18997,Winds today du SE au SSE; Winds blowing trs foible. Weather notes: brumeux. Sea conditions: trs grosse.,weatherReport,309850
1786-02-09,44.7667,-33.3033,18997,Winds today du SE au SSE; Winds blowing frais. Weather notes: trs beau temps. Sea conditions: belle.,weatherReport,309851
1776-03-26,19.6333,-67.6033,21787,Winds today du ESE au ENE; Winds blowing frais. Weather notes: couvert et par grains. Sea conditions: houleuse.,weatherReport,309852
1776-03-27,19.6167,-68.5867,21787,Winds today du E au ENE; Winds blowing frais. Weather notes: nuageux. Sea conditions: belle.,weatherReport,309853
1776-09-30,23.0167,-70.8367,21556,Winds today du ESE au SE; Winds blowing frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309854
1776-10-01,26.4667,-69.7867,21556,Winds today du E 1/4 SO au SE; Winds blowing inegal. Weather notes: couvert. Sea conditions: belle.,weatherReport,309855
1776-10-02,26.1167,-68.8533,21556,Winds today du E au ESE; Winds blowing foible. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309856
1776-10-03,27.7667,-68.2033,21556,Winds today du E au E 1/4 SE; Winds blowing inegal. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309857
1776-10-04,29.3,-67.82,21556,Winds today du E 1/4 SE au E 1/4 NE; Weather notes: beau temps. Sea conditions: belle mais grosissant au ene.,weatherReport,309858
1776-10-05,31.0667,-68.4367,21556,Winds today du ENE au NE; Winds blowing inegal. Weather notes: nuageux. Sea conditions: houleuse.,weatherReport,309859
1776-10-06,32.2167,-69.3367,21556,Winds today du ENE au NE; Winds blowing inegal. Sea conditions: grosse.,weatherReport,309860
1776-10-07,33.3167,-70.12,21556,Winds today du NE 1/4 E au NE; Weather notes: par grains. Sea conditions: houleuse.,weatherReport,309861
1776-10-08,34.1167,-70.5367,21556,Winds today du ENE au NE 1/4 N; Winds blowing trs foible. Weather notes: beau ciel. Sea conditions: houleuse.,weatherReport,309862
1776-10-09,34.2833,-70.17,21556,Winds today du NE au O; Winds blowing foible. Weather notes: calme. Sea conditions: houleuse.,weatherReport,309863
1776-10-10,35.0333,-68.0367,21556,Winds today du O au SO; Winds blowing frais. Sea conditions: belle.,weatherReport,309864
1776-10-11,35.7,-64.62,21556,Winds today du O au SO; Winds blowing frais. Weather notes: par grains. Sea conditions: male.,weatherReport,309865
1776-10-12,35.5,-61.7533,21556,Winds today du OSO au SO et du SO au NO au N et NE; Winds blowing foible. Weather notes: nuageux. Sea conditions: grosse.,weatherReport,309866
1776-10-13,35.8,-60.6867,21556,Winds today du NE au SE et SO; Winds blowing inegal. Weather notes: couvert pluvieux variable par grains. Sea conditions: houleuse.,weatherReport,309867
1776-10-14,36.3333,-59.2033,21556,Winds today du N au OSO; Weather notes: couver  . Sea conditions: trs grosse la la mer du ne.,weatherReport,309868
1776-10-15,36.8333,-57.57,21556,Winds today du O au OSO et N; Winds blowing variable. Weather notes: pluvieux. Sea conditions: grosse.,weatherReport,309869
1786-01-10,18.6333,-62.4367,18997,Winds today du NE au ENE; Winds blowing jolie frais. Weather notes: trs beau temps. Sea conditions: belle.,weatherReport,309870
1786-01-11,20.3667,-62.27,18997,Winds today du NE au ENE et E; Winds blowing jolie frais.,weatherReport,309871
1786-01-12,24.1333,-61.87,18997,Winds today Du NE au ENE;,weatherReport,309872
1786-01-13,23.7667,-61.6533,18997,Winds today Du NE au ENE; Winds blowing jolie frais.,weatherReport,309873
1786-01-14,25.15,-61.2533,18997,Winds today du E; Winds blowing jolie frais. Weather notes: trs beau temps. Sea conditions: belle.,weatherReport,309874
1786-01-15,26.0667,-60.7367,18997,Winds today du ENE au E; Winds blowing trs foible. Weather notes: beau temps.,weatherReport,309875
1786-01-16,26.3667,-60.57,18997,Winds today du ENE au E; Winds blowing foible.,weatherReport,309876
1785-12-13,14.7,-58.37,18151,Winds today du E au ESE; Winds blowing variable.,weatherReport,309877
1785-12-14,14.9,-60.5533,18151,Winds today du E au NE; Winds blowing petite frais. Weather notes: trs beau temps. Sea conditions: belle.,weatherReport,309878
1785-11-09,48.2833,-4.90333,18151,Winds today du NE au E; Winds blowing bon frais.,weatherReport,309879
1785-11-10,45.9333,-9.98667,18151,Winds today du NE au E et SSE; Winds blowing fraicheur.,weatherReport,309880
1775-11-23,46.4333,-4.63667,21787,Depart,otherRemmarks,309881
1775-11-23,46.4333,-4.63667,21787,Winds today au E; Winds blowing frais. Sea conditions: belle.,weatherReport,309881
1775-11-24,45.7333,-7.22,21787,Winds today du E au NE; Winds blowing frais. Sea conditions: houleuse.,weatherReport,309882
1775-11-25,44.7167,-8.88667,21787,Winds today du N au SSO; Winds blowing foible. Sea conditions: grosse.,weatherReport,309883
1775-11-26,44.7333,-10.2867,21787,Winds today du S au NO; Winds blowing inegal. Sea conditions: grosse.,weatherReport,309884
1775-11-27,44.3,-10.6033,21787,Winds today du NO au SO; Winds blowing foible. Sea conditions: grosse.,weatherReport,309885
1775-11-28,44.3333,-10.8867,21787,Winds today du NO au OSO; Winds blowing frais. Sea conditions: grosse.,weatherReport,309886
1775-11-29,44.7333,-10.8533,21787,Winds today du ONO au SSO; Winds blowing trs fort. Sea conditions: trs grosse.,weatherReport,309887
1775-11-30,45.45,-10.9367,21787,Winds today du SSO; Winds blowing trs fort. Sea conditions: grosse.,weatherReport,309888
1775-12-01,45.7,-11.0867,21787,Winds today du SSO au SO; Winds blowing fort. Sea conditions: grosse.,weatherReport,309889
1775-12-02,45.9333,-11.57,21787,Winds today du SSO au SO; Winds blowing trs foible. Sea conditions: grosse.,weatherReport,309890
1775-12-03,46.1667,-11.8867,21787,Winds today du OSO au S; Winds blowing trs foible. Sea conditions: grosse.,weatherReport,309891
1775-12-04,45.6667,-12.57,21787,Winds today du SSO au SE; Winds blowing foible. Sea conditions: belle.,weatherReport,309892
1775-12-05,45.05,-13.1867,21787,Winds today du SE au NE; Winds blowing foible. Weather notes: couvert. Sea conditions: belle.,weatherReport,309893
1775-12-06,43.8667,-13.9033,21787,Winds today du SE au NE; Weather notes: couvert. Sea conditions: belle.,weatherReport,309894
1775-12-07,41.8167,-14.6033,21787,Winds today du SE au NE; Winds blowing frais. Weather notes: couvert. Sea conditions: grosse.,weatherReport,309895
1775-12-08,39.3667,-15.17,21787,Winds today du ESE au ENE; Weather notes: couvert. Sea conditions: grosse.,weatherReport,309896
1775-12-09,37.8167,-15.6033,21787,Winds today du ESE au E; Winds blowing inegal. Weather notes: couvert. Sea conditions: belle.,weatherReport,309897
1775-12-10,36.4167,-16.3367,21787,Winds today du E au SSE; Winds blowing trs foible. Weather notes: beau temps. Sea conditions: trs belle.,weatherReport,309898
1775-12-11,35.5167,-16.77,21787,Winds today du SSE au ESE; Weather notes: beau temps. Sea conditions: belle.,weatherReport,309899
1775-12-12,34.35,-18.3367,21787,Winds today du ESE au S; Winds blowing frais. Weather notes: couvert . Sea conditions: creuse.,weatherReport,309900
1775-12-13,33.5667,-21.17,21787,Winds today du S au S 1/4 SE; Winds blowing fort. Weather notes: couvert . Sea conditions: grosse.,weatherReport,309901
1775-12-14,34.0167,-21.9533,21787,Winds today du SSE au SSO; Winds blowing trs fort. Weather notes: couvert . Sea conditions: grosse.,weatherReport,309902
1775-12-15,34.3833,-23.5867,21787,Winds today du OSO au NO; Winds blowing foible. Weather notes: par grain. Sea conditions: creuse.,weatherReport,309903
1775-12-16,34.0167,-23.27,21787,Winds today du SSE; Winds blowing foible. Weather notes: beau temps. Sea conditions: houleuse.,weatherReport,309904
1775-12-17,33.9167,-25.1367,21787,Winds today du SSO au SO; Winds blowing frais. Sea conditions: houleuse.,weatherReport,309905
1775-12-18,34.3667,-26.52,21787,Winds today du SSO au SO; Winds blowing fort. Sea conditions: grosse.,weatherReport,309906
1775-12-19,32.9833,-26.8367,21787,Winds today au NO et au OSO; Winds blowing foible. Sea conditions: grosse.,weatherReport,309907
1775-12-20,32.1667,-27.07,21787,Winds today du NO au NE; Winds blowing trs foible. Weather notes: couvert. Sea conditions: houleuse.,weatherReport,309908
1775-12-21,31.2333,-27.77,21787,Winds today du NE au NNO; Winds blowing foible. Weather notes: couvert. Sea conditions: belle.,weatherReport,309909
1775-12-22,29.8667,-29.4367,21787,Winds today du SE au E; Weather notes: beau temps. couvert. Sea conditions: belle.,weatherReport,309910
1775-12-23,29.2167,-30.62,21787,Winds today du E au SSE; Winds blowing foible. Weather notes: couvert. Sea conditions: belle.,weatherReport,309911
1775-12-24,28.7833,-31.3533,21787,Winds today du SE au ENE; Winds blowing trs foible. Weather notes: beau temps. Sea conditions: houleuse.,weatherReport,309912
1775-12-25,27.5333,-32.9533,21787,Winds today du NNE au NO; Winds blowing foible. Weather notes: couvert et pluvieux. Sea conditions: houleuse.,weatherReport,309913
1775-12-26,26.1333,-36.2033,21787,Winds today du ENE au ESE; Winds blowing fort. Weather notes: couvert. Sea conditions: trs grosse.,weatherReport,309914
1775-12-27,24.9,-38.8867,21787,Winds today du ENE au ESE; Winds blowing frais. Sea conditions: grosse.,weatherReport,309915
1775-12-28,23.85,-41.37,21787,Winds today du ENE au SSE; Winds blowing frais. Sea conditions: belle.,weatherReport,309916
1775-12-29,23.75,-43.3367,21787,Winds today du ESE au E; Winds blowing frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309917
1775-12-30,22.2667,-45.5367,21787,Winds today du ENE au ESE; Winds blowing variable. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309918
1775-12-31,21.3333,-48.0867,21787,Winds today du ENE au ESE; Winds blowing plus frais. Sea conditions: trs grosse.,weatherReport,309919
1776-01-01,20.6833,-51.32,21787,Winds today du ENE au ESE; Winds blowing trs frais. Sea conditions: grosse.,weatherReport,309920
1776-01-02,20.2333,-54.0867,21787,Winds today du ESE au ENE; Winds blowing frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309921
1776-01-03,19.8667,-56.5033,21787,Winds today du E au ENE; Winds blowing frais. Sea conditions: belle.,weatherReport,309922
1776-01-04,19.5833,-59.0533,21787,Winds today du ENE au E; Winds blowing jolie frais. Sea conditions: belle.,weatherReport,309923
1776-01-05,19.6167,-60.62,21787,Winds today du ENE au E; Winds blowing jolie frais. Sea conditions: belle.,weatherReport,309924
1776-01-06,19.65,-62.4867,21787,Winds today du ENE au E; Winds blowing jolie frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309925
1776-01-07,19.7,-64.1367,21787,Winds today du ENE au E; Winds blowing petite frais. Weather notes: petite temps. Sea conditions: belle.,weatherReport,309926
1776-01-08,19.6667,-65.6367,21787,Winds today du NE au E; Winds blowing petite frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309927
1776-01-09,19.6,-67.0033,21787,Winds today au E; Winds blowing foible. Sea conditions: houleuse du n.,weatherReport,309928
1776-01-10,19.5,-68.0867,21787,Winds today du ENE au N; Winds blowing foible. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309929
1776-01-11,19.6,-69.27,21787,Arriv a Terre Suo Samana,otherRemmarks,309930
1776-01-11,19.6,-69.27,21787,Winds today du ENE au NE et N; Winds blowing trs petite frais. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309930
1776-02-27,22.65,-71.37,21787,Winds today du E 1/4 NE au ESE; Sea conditions: belle.,weatherReport,309931
1776-02-28,23.6833,-69.6533,21787,Winds today du SSE au SE 1/4 S; Winds blowing frais. Weather notes: nebuleux. Sea conditions: belle.,weatherReport,309932
1776-02-29,23.7333,-68.1533,21787,Winds today du SSE au S 1/4 SO; Winds blowing inegal. Weather notes: couvert  . Sea conditions: belle.,weatherReport,309933
1776-03-01,23.6167,-66.42,21787,"Winds today du SSE au S; Weather notes: chaud couvert. Sea conditions: creuse, la la mer du e.",weatherReport,309934
1776-03-02,23.35,-64.8533,21787,Winds today du SSE au NNE et E passant par O; Weather notes: couvert obscure  . Sea conditions: grosse.,weatherReport,309935
1776-03-03,22.0667,-63.8533,21787,Winds today du NE au NE 1/4 N et NE; Winds blowing variable. Weather notes: couvert obscure  . Sea conditions: grosse.,weatherReport,309936
1776-03-04,21.3833,-62.8533,21787,Winds today du NE au N 1/4 NO; Winds blowing trs fort. Sea conditions: grosse.,weatherReport,309937
1776-03-05,20.1833,-61.9033,21787,Winds today du NE au NE 1/4 E; Weather notes: beau temps. Sea conditions: grosse.,weatherReport,309938
1776-03-06,17.6333,-61.17,21787,Winds today du NE au ESE; Weather notes: par grains. Sea conditions: grosse.,weatherReport,309939
1776-03-07,17.6333,-60.6367,21787,Winds today du NE au E; Winds blowing foible. Weather notes: moine pluvieux. Sea conditions: houleuse.,weatherReport,309940
1776-03-08,16.7167,-60.87,21787,Point Darriv la Terre de vent nour,otherRemmarks,309941
1776-03-08,16.7167,-60.87,21787,Winds today du N au ESE; Winds blowing foible. Weather notes: beau temps. Sea conditions: houleuse.,weatherReport,309941
1776-03-23,19.25,-63.27,21787,Depart pour Saint Domingue,otherRemmarks,309942
1776-03-23,19.25,-63.27,21787,Winds today au E; Winds blowing frais. Weather notes: trs beau temps. Sea conditions: belle.,weatherReport,309942
1776-03-24,19.6,-64.62,21787,Winds today du ESE au E; Winds blowing trs foible. Sea conditions: belle.,weatherReport,309943
1776-03-25,19.65,-65.8367,21787,Winds today du ESE au ENE; Winds blowing trs foible. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309944
1776-10-16,36.9667,-56.72,21556,Winds today Toute parties; Winds blowing variable. Weather notes: trs pluvieux et par grains. Sea conditions: dure.,weatherReport,309945
1776-10-17,37.75,-54.97,21556,Winds today du ONO au OSO; Winds blowing tremant de la force. Sea conditions: belle et la la mer du no.,weatherReport,309946
1776-10-18,38.8,-52.4033,21556,Winds today du O 1/4 NO au OSO; Winds blowing frais inegal. Weather notes: beau temps. Sea conditions: belle et la la mer du no.,weatherReport,309947
1776-10-19,39.8333,-49.7033,21556,Winds today du O au O 1/4 SO; Winds blowing trs frais. Sea conditions: grosse et la la mer du no.,weatherReport,309948
1776-10-20,40.65,-46.1867,21556,Winds today du O 1/4 SE au OSO au SO; Winds blowing trs frais. Sea conditions: grosse.,weatherReport,309949
1776-10-21,41.6833,-43.5033,21556,Winds today du ONO au N; Winds blowing inegal. Sea conditions: grosse et la la mer du ono.,weatherReport,309950
1776-10-22,42.8,-40.6367,21556,Winds today du ONO au SO et du SO au S; Winds blowing frais. Sea conditions: trs grosse.,weatherReport,309951
1776-10-23,44.0167,-37.77,21556,Winds today du S au SSO; Winds blowing fort. Sea conditions: trs grosse.,weatherReport,309952
1776-10-24,44.7333,-34.6533,21556,Winds today du SO au SSO et du SO au NO; Winds blowing fort. Weather notes: brumeux et pluvieux. Sea conditions: grosse du sso.,weatherReport,309953
1776-10-25,45.1,-31.8867,21556,Winds today du NNE au N et au N 1/4 NE; Winds blowing trs frais. Sea conditions: trs grosse.,weatherReport,309954
1776-10-26,44.5333,-29.8533,21556,Winds today du N au NNE; Winds blowing fort. Weather notes: couvert. Sea conditions: grosse du nne.,weatherReport,309955
1776-10-27,43.9,-28.02,21556,Winds today du NNE au NE et du NE au ENE; Winds blowing frais. Weather notes: par grains. Sea conditions: trs grosse.,weatherReport,309956
1776-10-28,43.1667,-27.1033,21556,Winds today du ENE au NNE; Winds blowing frais. Weather notes: couvert. Sea conditions: mais grosse.,weatherReport,309957
1776-10-29,43.35,-26.3033,21556,Winds today du O au NO; Winds blowing foible. Weather notes: couvert. Sea conditions: belle.,weatherReport,309958
1776-10-30,44.2333,-23.5867,21556,Winds today du ONO au SO; Winds blowing foible. Sea conditions: houleuse.,weatherReport,309959
1776-10-31,45.3333,-20.8367,21556,Winds today du ONO au NNE et du N au SO; Winds blowing frais. Weather notes: beau temps. Sea conditions: mais houleuse.,weatherReport,309960
1776-11-01,46.7333,-16.8533,21556,Winds today du SO au O et du NO au N; Winds blowing frais. Weather notes: beau temps. Sea conditions: grosse.,weatherReport,309961
1776-11-02,47.8167,-12.6867,21556,Winds today du NNO au NO; Winds blowing frais. Weather notes: par grains. Sea conditions: grosse du no.,weatherReport,309962
1776-11-03,48.2333,-9.27,21556,Winds today du NNO au NE et au ENE; Winds blowing inegal. Sea conditions: grosse et peu tomb.,weatherReport,309963
1776-11-04,48.3333,-8.88667,21556,Winds today du SE au ENEet du ENE au NO; Winds blowing calme. Sea conditions: houleuse.,weatherReport,309964
1776-11-05,48.6,-5.92,21556,Winds today du SSE au SE et ENE; Sea conditions: houleuse.,weatherReport,309965
1776-11-06,48.3,-6.50333,21556,Winds today du SE au SSE; Winds blowing inegal. Weather notes: brumeux. Sea conditions: houleuse.,weatherReport,309966
1776-11-07,48.45,-6.03667,21556,Winds today du SSE au ESE et du S au SSO; Sea conditions: belle.,weatherReport,309967
1776-11-08,48.3667,-5.28667,21556,Winds today du SO au S; Winds blowing foible. Sea conditions: belle.,weatherReport,309968
1776-11-09,48.2667,-4.88667,21556,Mouill,otherRemmarks,309969
1776-11-09,48.2667,-4.88667,21556,Winds today du S au SSE et du SSE au SO; Winds blowing variable. Sea conditions: belle.,weatherReport,309969
1765-04-12,46.2833,-2.23333,19837,Depart de L΂isle de R pour La Guadeloupe,otherRemmarks,309970
1765-04-12,46.2833,-2.23333,19837,Winds today du E variable au SE; Weather notes: beau temps.,weatherReport,309970
1765-04-13,45.9,-2.23333,19837,,weatherReport,309971
1765-04-14,45.6167,-5.63333,19837,Winds today du OSO au O; Winds blowing gros frais. Weather notes: trs brumeux.,weatherReport,309972
1765-04-15,44.6,-7.6,19837,Winds today du N au NE; Winds blowing variable. Weather notes: beau temps. Sea conditions: belle.,weatherReport,309973
1765-04-16,44.0833,-9.56667,19837,Winds today du NE au ENE; Winds blowing faible. Weather notes: trs beau. Sea conditions: houlouse.,weatherReport,309974
1765-04-17,42.6833,-12.7667,19837,Winds today du N au NNE; Winds blowing bon frais.,weatherReport,309975
1765-04-18,40.5167,-15.8,19837,Winds today du N au ENE; Winds blowing variable. Sea conditions: peu agite.,weatherReport,309976
1765-04-19,37.5333,-17.75,19837,Winds today au ENE; Winds blowing variable.,weatherReport,309977
1765-04-20,35.5833,-20.55,19837,Winds today du ENE au E; Winds blowing variable. Weather notes: beau temps.,weatherReport,309978
1765-04-21,33.9833,-23.85,19837,Winds today du ENE au E; Weather notes: beau temps.,weatherReport,309979
1765-04-22,32.4,-26.15,19837,Winds today du E au ESE et jusqu au SE;,weatherReport,309980
1765-04-23,30.6833,-28.5167,19837,Winds today du E au SE; Winds blowing par grains.,weatherReport,309981
1765-04-24,29.8833,-29.8833,19837,Winds today du ESE au S; Winds blowing faible. Weather notes: beau temps.,weatherReport,309982
1765-04-25,30.05,-31.0,19837,Winds today du S au SO; Winds blowing faible. Weather notes: beau temps.,weatherReport,309983
1765-04-26,29.95,-31.75,19837,Winds today du SO au OSO; Winds blowing tres faible.,weatherReport,309984
1765-04-27,29.15,-32.1833,19837,Winds today du SSO au O; Winds blowing variable. Weather notes: couvert. Sea conditions: peu agite.,weatherReport,309985
1765-04-28,27.7167,-32.5833,19837,Winds today du O au NNO; Winds blowing petite vent. Weather notes: beau temps.,weatherReport,309986
1765-04-29,26.9333,-33.1667,19837,Winds today du NO au ENE; Winds blowing presque calme.,weatherReport,309987
1765-04-30,26.6333,-33.5667,19837,Winds today du ENE au SSE; Winds blowing calme entierement.,weatherReport,309988
1765-05-01,25.0833,-34.5667,19837,Winds today du S au SE; Winds blowing faible.,weatherReport,309989
1765-05-02,24.0667,-34.8667,19837,Winds today du SE au S; Winds blowing faible. Weather notes: beau temps.,weatherReport,309990
1765-05-03,24.55,-35.3833,19837,Winds today du S au OSO; Winds blowing faible.,weatherReport,309991
1765-05-04,24.3833,-35.6833,19837,Winds today Toutes parties; Winds blowing faible. Weather notes: pluviaux.,weatherReport,309992
1765-05-05,23.5333,-36.2,19837,Winds today Toutes parties jusqu; Winds blowing bon frais.,weatherReport,309993
1765-05-06,22.7167,-36.95,19837,Winds today du NE au ENE; Winds blowing trs faible.,weatherReport,309994
1765-05-07,21.7333,-37.8167,19837,Winds today du NE au ENE; Winds blowing petite frais. Weather notes: clair. Sea conditions: belle.,weatherReport,309995
1765-05-08,20.4333,-39.05,19837,Winds today du ENE au E; Winds blowing bon frais. Weather notes: clair.,weatherReport,309996
1765-05-09,19.8,-40.5333,19837,Winds today du ENE au E; Winds blowing bon frais.,weatherReport,309997
1765-05-10,18.6833,-42.6667,19837,Winds today du ENE au E; Winds blowing bon frais.,weatherReport,309998
1765-05-11,17.5667,-45.1667,19837,Winds today du ENE au E; Winds blowing bon frais.,weatherReport,309999
1765-05-12,16.4833,-47.4167,19837,Winds today du ENE au E; Winds blowing bon frais.,weatherReport,310000
1765-05-13,15.9167,-49.7833,19837,Winds today Regn au E; Winds blowing bon frais. Weather notes: clair.,weatherReport,310001
1765-05-14,15.5833,-52.3667,19837,Winds today Regn au E; Winds blowing bon frais. Weather notes: beau temps.,weatherReport,310002
1765-05-15,15.5833,-54.4,19837,Winds today Regn au E; Winds blowing plus faible.,weatherReport,310003
1765-05-16,15.5167,-56.0667,19837,Winds today Regn au E; Winds blowing petite brise.,weatherReport,310004
1765-05-17,15.7,-58.05,19837,Winds today Regn du E; Winds blowing petite frais. Weather notes: beau temps.,weatherReport,310005
1765-05-18,15.7,-59.2667,19837,Winds today Regn du E; Winds blowing trs faible.,weatherReport,310006
1765-05-19,15.8,-60.4167,19837,Winds today Regn du E; Winds blowing trs faiblir.,weatherReport,310007
1765-07-19,17.25,-60.75,19611,Depart de La Guadeloupe pour France,otherRemmarks,310008
1765-07-19,17.25,-60.75,19611,Winds today du E; Winds blowing trs faible.,weatherReport,310008
1765-07-20,18.3833,-61.1833,19611,Winds today au SE; Winds blowing peu calme. Sea conditions: grosse.,weatherReport,310009
1765-07-22,19.8167,-60.8667,19611, Winds blowing toujours calme. Weather notes: beau temps. Sea conditions: calme.,weatherReport,310010
1765-07-23,21.7667,-60.6833,19611,Winds today du E au ENE; Winds blowing faible.,weatherReport,310011
1765-07-24,23.5,-60.7833,19611,Winds today du E au NE 1/4 E; Winds blowing faible.,weatherReport,310012
1765-07-25,24.2833,-60.8167,19611, Winds blowing variable. Weather notes: beau temps.,weatherReport,310013
1765-07-26,25.3,-60.4167,19611,Winds today du ENE au SE; Winds blowing trs faible.,weatherReport,310014
1765-07-27,26.4167,-59.3167,19611,Winds today du SO au SE; Winds blowing faible.,weatherReport,310015
1765-07-28,26.8167,-59.0333,19611,Winds today du SO au SE; Winds blowing trs faible.,weatherReport,310016
1765-07-29,28.05,-58.0667,19611,Winds today du ESE au S; Winds blowing petite frais. Sea conditions: peu agite.,weatherReport,310017
1765-07-30,29.6,-56.7333,19611,Winds today du SSO au SSE; Winds blowing variable. Weather notes: clair et couvert.,weatherReport,310018
1765-07-31,31.25,-55.2333,19611,Winds today du SE au S; Winds blowing petite frais. Weather notes: clair.,weatherReport,310019
1765-08-01,32.9,-53.85,19611,Winds today Regn du SE au S; Weather notes: clair.,weatherReport,310020
1765-08-02,34.3167,-52.35,19611,Winds today du SSE au ESE; Winds blowing variable. Weather notes: clair. Sea conditions: belle.,weatherReport,310021
1765-08-03,35.45,-51.3667,19611,Winds today du SSE au E 1/4 SE; Winds blowing faible.,weatherReport,310022
1765-08-04,36.8167,-49.9667,19611,Winds today Regn du SSE au E 1/4 SE;,weatherReport,310023
1765-08-05,37.0667,-49.0833,19611,Winds today Regn du SE au SSE; Winds blowing faible.,weatherReport,310024
1765-08-06,37.9667,-48.7833,19611,Winds today du O; Winds blowing frais.,weatherReport,310025
1765-08-07,38.75,-47.2833,19611,Winds today Regn du O au NO; Winds blowing variable.,weatherReport,310026
1765-08-08,39.3667,-45.6333,19611,Winds today du OSO au O; Winds blowing variable. Weather notes: beau temps.,weatherReport,310027
1765-08-09,41.3333,-43.4667,19611,Winds today du OSO au O; Winds blowing bon frais.,weatherReport,310028
1765-08-10,42.8,-41.2167,19611,Winds today du OSO au O; Winds blowing bon frais. Weather notes: couvert.,weatherReport,310029
1765-08-11,44.0,-39.95,19611,Winds today du NNO au N; Winds blowing calme.,weatherReport,310030
1765-08-12,45.0333,-35.9333,19611,Winds today du SSE au OSO et O; Winds blowing gros vent.,weatherReport,310031
1765-08-13,45.45,-31.1,19611,Winds today du O au NO; Winds blowing gros vent. Weather notes: par grains.,weatherReport,310032
1765-08-14,46.15,-25.9833,19611,Winds today du O au NO; Winds blowing soufflant impetuoist. Weather notes: beau temps.,weatherReport,310033
1765-08-15,46.1333,-23.0,19611,Winds today du NO au ONO; Winds blowing calme.,weatherReport,310034
1765-08-16,46.4667,-22.2833,19611, Winds blowing faible.,weatherReport,310035
1765-08-17,46.9333,-20.8167,19611,Winds today du SE au SO; Winds blowing trs faible. Weather notes: brume.,weatherReport,310036
1765-08-18,46.9333,-19.0167,19611,Winds today Regn au O; Winds blowing trs faible.,weatherReport,310037
1765-08-19,46.9333,-18.5,19611,Winds today Regn du O; Winds blowing presque calme.,weatherReport,310038
1765-08-20,47.05,-18.05,19611,Winds today du NNE au E 1/4 SE; Winds blowing variable. Weather notes: pluviaux.,weatherReport,310039
1765-08-21,46.0,-16.8667,19611,Winds today du ENE au E et SSE; Winds blowing petite frais.,weatherReport,310040
1765-08-22,45.3833,-14.9667,19611,Winds today du E au NE 1/4 E; Winds blowing bon frais.,weatherReport,310041
1765-08-23,45.6,-13.95,19611,Winds today du NE au E;,weatherReport,310042
1765-08-24,47.05,-13.4333,19611,Winds today du E au SSE; Winds blowing petite vent.,weatherReport,310043
1765-08-25,48.1,-11.9333,19611,Winds today du SE au S 1/4 SE; Winds blowing trs faible.,weatherReport,310044
1765-08-26,47.6833,-9.43333,19611,Winds today du SO au NO et NNE; Winds blowing petite frais. Weather notes: couvert.,weatherReport,310045
1765-08-27,47.35,-5.66667,19611,Winds today du NE au N; Winds blowing gros frais.,weatherReport,310046
1765-08-28,46.95,-3.61667,19611, Winds blowing vari.,weatherReport,310047
1765-08-29,47.0,-2.06667,19611,Winds today du SSE au SSO; Winds blowing petite frais.,weatherReport,310048
1765-08-30,46.6,-1.78333,19611,a 5 hs mouill ,otherRemmarks,310049
1765-08-30,46.6,-1.78333,19611,Winds today du SSO au ONO; Winds blowing joly frais.,weatherReport,310049
1786-03-10,41.7333,-14.6367,18153,"Winds today au E et au ESE, et SE; Winds blowing bon frais. Weather notes: beau temps. Sea conditions: grosse.",weatherReport,310050
1786-03-11,41.7333,-14.92,18153,Winds today du OSO au SO et au O; Winds blowing calme plat. Weather notes: beau temps.,weatherReport,310051
1786-03-12,41.2167,-14.6533,18153,Winds today du SO au OSO et au NO; Winds blowing frais. Weather notes: brumeux. Sea conditions: trs houleuse.,weatherReport,310052
1786-03-13,41.7333,-14.4867,18153,Winds today du SO au OSO; Winds blowing variable. Weather notes: brumeux. Sea conditions: houleuse.,weatherReport,310053
1786-03-14,40.4,-14.02,18153,Winds today du O au O 1/4 SO; Winds blowing jolie frais. Weather notes: couvert. Sea conditions: grosse.,weatherReport,310054
1786-03-15,40.3,-13.92,18153,Winds today du O au OSO; Winds blowing frais. Weather notes: par grains et couvert.,weatherReport,310055
